Date,Longitude,Latitude,Depth,Rms,Type,Magnitude,Location,EventID
2011-10-28 06:21:22,43.1138,38.6675,6.98,0.54,Ml,3.4,Van Gölü - [06.60 km] Tuşba (Van),143317
2011-10-27 09:09:13,43.1208,38.6802,6.9,0.56,Ml,3.4,Van Gölü - [05.92 km] Tuşba (Van),143097
2011-11-07 13:54:57,43.2842,38.643,7.03,0.85,Ml,3.4,Tuşba (Van),145846
2011-11-02 18:45:45,43.2467,38.5995,7.14,0.54,Ml,3.4,Tuşba (Van),144613
2011-11-06 01:48:44,43.4855,38.8062,12.98,0.44,Ml,3.4,Tuşba (Van),145469
2011-11-07 18:15:19,43.5753,38.6997,6.88,0.81,Ml,3.4,Erçek Gölü - [05.29 km] İpekyolu (Van),145893
2011-11-07 13:36:01,43.4523,38.7405,7.0,0.66,Ml,3.4,Tuşba (Van),145845
2011-10-26 21:03:43,43.6238,38.8428,5.03,0.65,Ml,3.4,Tuşba (Van),142985
2011-10-26 01:25:04,43.6545,38.8632,3.66,0.71,Ml,3.3,Tuşba (Van),142791
2011-10-28 13:34:28,43.148,38.6583,6.99,0.65,Ml,3.3,Van Gölü - [04.10 km] Tuşba (Van),143397
2011-11-06 01:35:08,43.5625,38.843,7.14,0.55,Ml,3.3,Tuşba (Van),145464
2011-11-03 11:07:51,43.5915,38.8552,9.09,0.56,Ml,3.3,Tuşba (Van),144816
2011-11-04 07:13:23,43.1803,38.7045,7.02,0.57,Ml,3.3,Van Gölü - [02.83 km] Tuşba (Van),145009
2011-11-06 15:12:02,43.1905,38.679,6.97,0.74,Ml,3.3,Tuşba (Van),145605
2011-11-01 00:18:04,42.043,39.3647,7.0,0.64,Ml,3.3,Karaçoban (Erzurum),144222
2011-10-25 17:05:09,43.5458,38.7377,6.8,0.58,Md,3.3,Erçek Gölü - [01.76 km] İpekyolu (Van),142715
2011-10-31 23:40:03,43.1977,38.67,6.99,0.63,Ml,3.3,Tuşba (Van),144216
2011-10-31 16:32:17,43.3808,38.7387,20.59,0.41,Ml,3.3,Tuşba (Van),144127
2011-11-04 12:05:00,43.6153,38.9955,1.34,0.42,Ml,3.3,Muradiye (Van),145052
2011-11-02 13:34:02,43.4613,38.8253,7.0,0.42,Ml,3.3,Tuşba (Van),144563
2011-11-02 13:33:11,43.4668,38.8435,7.01,0.64,Ml,3.3,Tuşba (Van),144562
2011-10-31 18:45:07,43.5497,38.9252,13.93,0.57,Ml,3.3,Van Gölü - [01.86 km] Tuşba (Van),144153
2011-11-06 08:24:50,43.4602,38.8253,7.03,0.74,Ml,3.3,Tuşba (Van),145522
2011-10-26 22:08:12,43.6008,38.9335,12.49,0.82,Ml,3.3,Van Gölü - [03.37 km] Tuşba (Van),142996
2011-10-31 17:46:43,43.0665,38.6523,6.99,0.61,Ml,3.3,Van Gölü - [10.98 km] Tuşba (Van),144145
2011-11-06 08:46:58,43.512,38.8535,5.0,0.73,Ml,3.3,Tuşba (Van),145527
2011-11-02 19:16:05,43.5532,38.9568,9.89,0.73,Ml,3.3,Van Gölü - [04.59 km] Erciş (Van),144626
2011-11-02 04:38:02,43.541,38.8577,11.98,0.95,Md,3.3,Tuşba (Van),144503
2011-10-26 21:24:39,43.5272,38.7778,7.05,0.81,Ml,3.3,Tuşba (Van),142990
2011-11-04 12:25:03,43.1587,38.7165,6.97,0.33,Ml,3.3,Van Gölü - [04.98 km] Tuşba (Van),145057
2011-10-26 03:51:08,43.5802,38.9232,3.6,0.84,Ml,3.3,Van Gölü - [02.12 km] Tuşba (Van),142813
2011-11-07 18:52:22,39.5893,38.6103,18.94,0.55,Ml,3.3,Merkez (Elazığ),145898
2011-11-08 00:22:03,43.6668,38.6575,7.12,0.72,Md,3.3,İpekyolu (Van),145943
2011-10-26 02:39:31,43.5407,38.7182,7.37,0.66,Ml,3.3,Erçek Gölü - [04.06 km] Tuşba (Van),142804
2011-10-26 04:00:08,43.3745,38.7245,3.75,0.35,Ml,3.3,Tuşba (Van),142816
2011-10-26 14:07:36,43.6135,38.6933,6.91,0.56,Ml,3.3,Erçek Gölü - [02.69 km] İpekyolu (Van),142921
2011-10-26 14:34:48,43.5147,38.6632,7.31,0.74,Ml,3.3,Tuşba (Van),142928
2011-11-07 16:41:12,43.5157,38.827,16.86,0.97,Ml,3.3,Tuşba (Van),145877
2011-11-04 13:10:42,43.5742,38.8332,14.7,0.95,Ml,3.3,Tuşba (Van),145064
2011-10-26 21:21:36,36.2618,37.2847,7.0,0.76,Ml,3.3,Düziçi (Osmaniye),142988
2011-11-07 16:35:43,43.6925,38.6825,7.03,0.8,Ml,3.3,İpekyolu (Van),145876
2011-10-25 17:30:14,43.572,38.8247,6.98,0.9,Ml,3.3,Tuşba (Van),142724
2011-10-27 08:40:04,43.857,37.3425,17.54,0.32,Md,3.3,Çukurca (Hakkari),143093
2011-11-01 20:36:33,43.2905,38.7362,12.79,0.91,Ml,3.3,Tuşba (Van),144406
2011-10-26 18:52:57,43.0885,38.654,7.16,0.84,Ml,3.3,Van Gölü - [09.08 km] Tuşba (Van),142960
2011-11-03 12:51:34,43.1797,38.6997,6.96,0.62,Ml,3.3,Van Gölü - [02.65 km] Tuşba (Van),144824
2011-10-28 14:07:33,43.5867,38.9298,17.81,0.75,Ml,3.3,Van Gölü - [02.75 km] Tuşba (Van),143401
2011-11-03 12:50:05,43.0545,38.6743,7.01,0.46,Ml,3.3,Van Gölü - [11.68 km] Tuşba (Van),144823
2011-10-24 10:39:18,43.3042,38.725,2.2,0.8,Ml,3.3,Tuşba (Van),142308
2011-10-24 10:43:55,43.2948,38.7013,6.98,0.86,Ml,3.3,Tuşba (Van),142309
2011-11-07 15:53:32,43.5923,38.6988,7.01,0.87,Ml,3.3,Erçek Gölü - [04.53 km] İpekyolu (Van),145865
2011-11-01 17:59:20,43.154,38.641,7.01,0.32,Ml,3.3,Tuşba (Van),144379
2011-10-26 17:37:08,43.5133,38.7227,7.0,0.98,Ml,3.3,Tuşba (Van),142946
2011-10-26 00:53:29,43.5883,38.8537,4.92,0.71,Ml,3.3,Tuşba (Van),142781
2011-10-27 02:40:22,43.633,38.8267,17.99,0.59,Ml,3.3,Muradiye (Van),143030
2011-10-24 12:46:46,43.3738,38.7297,6.97,0.43,Md,3.3,Tuşba (Van),142324
2011-10-28 10:59:02,39.9968,38.7228,5.67,0.86,Ml,3.3,Palu (Elazığ),143368
2011-10-31 15:01:02,43.611,38.7208,7.01,0.65,Ml,3.3,Erçek Gölü - [03.16 km] İpekyolu (Van),144115
2011-11-06 05:31:08,43.46,38.8203,6.96,0.7,Ml,3.3,Tuşba (Van),145496
2011-10-23 10:53:41,43.2038,38.7383,7.0,0.3,Md,3.3,Tuşba (Van),141936
2011-10-31 00:28:28,43.5612,38.8087,7.0,0.49,Ml,3.3,Tuşba (Van),143991
2011-10-25 19:35:32,43.6612,38.8478,5.0,0.71,Ml,3.3,Muradiye (Van),142744
2011-10-30 22:52:47,43.5723,38.8882,10.02,0.83,Ml,3.3,Tuşba (Van),143967
2011-11-07 09:30:58,43.4623,38.8113,6.95,0.5,Ml,3.3,Tuşba (Van),145807
2011-10-31 02:29:01,43.178,38.6572,7.0,0.53,Ml,3.3,Tuşba (Van),144017
2011-11-05 22:59:35,43.6155,38.8185,11.83,0.5,Ml,3.3,Muradiye (Van),145445
2011-10-31 02:11:04,43.5618,38.8618,6.88,0.8,Ml,3.3,Tuşba (Van),144013
2011-11-03 10:46:03,44.2907,38.671,9.54,0.53,Ml,3.3,"Khoy, West Azarbaijan (İran) - [06.05 km] Saray (Van)",144813
2011-11-03 11:56:18,43.218,38.5992,15.23,0.68,Ml,3.3,Tuşba (Van),144820
2011-11-04 14:28:34,43.4595,38.8412,5.76,0.45,Ml,3.2,Tuşba (Van),145086
2011-11-04 14:39:47,43.3565,38.6815,7.04,0.43,Ml,3.2,Tuşba (Van),145087
2011-10-27 00:08:25,43.2437,38.716,6.14,0.48,Ml,3.2,Tuşba (Van),143007
2011-10-24 12:02:03,42.865,38.6675,7.0,0.15,Md,3.2,Van Gölü - [13.55 km] Adilcevaz (Bitlis),142318
2011-11-05 19:24:27,43.5082,38.8272,16.31,0.51,Ml,3.2,Tuşba (Van),145403
2011-11-05 19:25:38,43.5797,38.7108,6.84,0.54,Ml,3.2,Erçek Gölü - [04.20 km] İpekyolu (Van),145404
2011-11-06 13:49:36,42.987,38.8257,7.0,0.83,Ml,3.2,Adilcevaz (Bitlis),145585
2011-10-28 06:32:03,43.6188,38.8393,10.62,0.84,Ml,3.2,Tuşba (Van),143320
2011-11-10 05:08:59,43.2068,38.4783,7.02,0.86,Ml,3.2,Van Gölü - [10.85 km] Tuşba (Van),146421
2011-10-31 18:13:58,43.5497,38.8635,12.16,0.64,Ml,3.2,Tuşba (Van),144149
2011-10-27 02:32:44,43.1358,38.677,7.06,0.87,Ml,3.2,Van Gölü - [04.60 km] Tuşba (Van),143028
2011-11-10 07:30:45,43.657,38.7965,7.0,0.67,Ml,3.2,Muradiye (Van),146438
2011-11-05 20:24:34,43.5072,38.8057,13.17,0.38,Ml,3.2,Tuşba (Van),145414
2011-11-01 00:30:02,38.695,39.6347,6.97,0.57,Md,3.2,Kemah (Erzincan),144225
2011-10-30 23:11:54,43.2035,38.6615,6.94,0.78,Ml,3.2,Tuşba (Van),143972
2011-10-31 02:43:04,42.9697,39.004,7.0,0.34,Ml,3.2,Adilcevaz (Bitlis),144020
2011-11-07 08:43:07,43.3853,38.7027,6.93,0.92,Ml,3.2,Tuşba (Van),145805
2011-10-28 13:03:29,43.4675,38.7592,21.25,0.6,Ml,3.2,Tuşba (Van),143394
2011-11-10 06:30:20,43.3002,38.4525,6.08,0.2,Ml,3.2,Van Gölü - [07.80 km] Tuşba (Van),146433
2011-11-07 08:06:49,43.3628,38.744,7.0,0.89,Ml,3.2,Tuşba (Van),145801
2011-11-01 01:21:39,43.5165,38.8297,6.94,0.43,Ml,3.2,Tuşba (Van),144234
2011-10-27 09:41:22,42.9808,39.021,7.03,0.39,Md,3.2,Adilcevaz (Bitlis),143099
2011-10-28 12:32:16,43.1432,38.6255,7.02,0.48,Ml,3.2,Tuşba (Van),143385
2011-11-07 10:51:01,43.2483,38.6702,7.02,0.89,Ml,3.2,Tuşba (Van),145819
2011-10-31 15:03:44,43.5,38.9062,7.05,0.46,Ml,3.2,Van Gölü - [04.06 km] Tuşba (Van),144116
2011-10-26 17:33:43,43.6897,38.8417,3.56,0.91,Ml,3.2,Muradiye (Van),142945
2011-10-27 08:52:42,43.3782,38.677,29.27,0.83,Md,3.2,Tuşba (Van),143096
2011-10-26 01:23:42,43.74,38.784,7.89,0.93,Ml,3.2,Muradiye (Van),142790
2011-11-01 21:39:10,43.5575,38.9623,10.06,0.77,Ml,3.2,Van Gölü - [04.16 km] Erciş (Van),144420
2011-10-25 15:48:25,43.5943,38.8302,7.08,0.72,Md,3.2,Muradiye (Van),142699
2011-11-05 23:28:51,43.3285,38.751,6.97,0.52,Ml,3.2,Tuşba (Van),145448
2011-11-08 03:42:47,43.343,38.708,7.0,0.33,Md,3.2,Tuşba (Van),145962
2011-10-26 19:58:51,43.0953,38.597,6.99,0.81,Ml,3.2,Van Gölü - [10.69 km] Tuşba (Van),142972
2011-10-25 17:39:23,43.5028,38.7352,7.11,0.68,Md,3.2,Tuşba (Van),142726
2011-10-26 19:45:15,43.2158,38.7822,6.95,0.47,Ml,3.2,Van Gölü - [03.59 km] Tuşba (Van),142968
2011-11-06 02:37:44,43.2517,38.6783,7.01,0.53,Ml,3.2,Tuşba (Van),145476
2011-10-26 23:51:25,43.5263,38.8243,7.0,0.77,Ml,3.2,Tuşba (Van),143001
2011-10-26 01:19:45,43.2552,38.6978,7.04,0.87,Md,3.2,Tuşba (Van),142788
2011-10-31 06:23:44,43.2303,38.6942,6.97,0.76,Ml,3.2,Tuşba (Van),144064
2011-10-27 08:20:17,43.1492,38.7697,6.95,0.43,Md,3.2,Van Gölü - [06.20 km] Tuşba (Van),143090
2011-10-26 14:34:46,42.6378,37.5882,6.88,0.35,Ml,3.2,Merkez (Şırnak),142927
2011-11-07 13:34:08,43.553,38.7225,7.0,0.64,Ml,3.2,Erçek Gölü - [02.78 km] İpekyolu (Van),145843
2011-10-28 14:55:57,43.2243,38.6067,7.0,0.75,Ml,3.2,Tuşba (Van),143412
2011-10-28 14:21:43,43.5503,38.8765,7.0,0.84,Ml,3.2,Tuşba (Van),143408
2011-10-28 14:12:26,43.5677,38.8907,7.04,0.53,Ml,3.2,Tuşba (Van),143404
2011-11-01 23:10:21,43.4932,38.8252,6.93,0.55,Ml,3.2,Tuşba (Van),144439
2011-10-26 23:56:00,43.5843,38.9647,7.45,0.9,Ml,3.2,Van Gölü - [02.64 km] Muradiye (Van),143003
2011-10-26 03:58:30,43.1278,38.6133,7.09,0.71,Ml,3.2,Van Gölü - [08.02 km] Tuşba (Van),142815
2011-10-31 01:09:24,43.5962,38.7157,22.35,0.81,Ml,3.2,Erçek Gölü - [04.05 km] İpekyolu (Van),143998
2011-10-26 03:52:35,43.6517,38.8018,6.42,0.7,Md,3.2,Muradiye (Van),142814
2011-10-30 22:16:03,43.5217,38.8977,7.41,0.6,Ml,3.2,Van Gölü - [02.48 km] Tuşba (Van),143958
2011-10-30 18:21:30,43.5678,38.8697,7.0,0.75,Ml,3.2,Tuşba (Van),143899
2011-10-25 09:22:06,43.1563,38.6917,8.76,0.96,Ml,3.2,Van Gölü - [03.26 km] Tuşba (Van),142614
2011-11-10 12:40:19,39.5748,38.5993,6.9,0.68,Ml,3.1,Merkez (Elazığ),146462
2011-10-26 01:22:04,43.157,38.7262,7.4,0.93,Ml,3.1,Van Gölü - [05.26 km] Tuşba (Van),142789
2011-10-26 01:15:50,43.1775,38.6888,6.44,0.45,Ml,3.1,Van Gölü - [01.64 km] Tuşba (Van),142786
2011-10-26 01:01:14,43.5448,38.8045,3.35,0.53,Ml,3.1,Tuşba (Van),142782
2011-10-25 08:17:33,43.338,38.7192,7.04,0.62,Ml,3.1,Tuşba (Van),142598
2011-11-01 23:44:16,43.2038,38.7042,6.98,0.41,Ml,3.1,Tuşba (Van),144446
2011-10-25 08:56:42,43.1872,38.6835,6.39,0.53,Ml,3.1,Tuşba (Van),142608
2011-10-25 09:04:17,43.062,38.645,6.93,0.99,Ml,3.1,Van Gölü - [11.58 km] Tuşba (Van),142611
2011-10-27 08:40:01,43.5072,38.839,6.9,0.8,Ml,3.1,Tuşba (Van),143092
2011-11-01 23:39:37,43.1963,38.7055,7.01,0.34,Ml,3.1,Van Gölü - [01.49 km] Tuşba (Van),144445
2011-11-07 13:33:59,43.0498,38.72,7.0,0.64,Ml,3.1,Van Gölü - [13.00 km] Tuşba (Van),145842
2011-10-27 05:31:20,43.3042,38.7722,7.0,0.37,Ml,3.1,Tuşba (Van),143057
2011-10-25 15:00:21,43.5338,38.8767,7.02,0.74,Md,3.1,Tuşba (Van),142683
2011-10-27 03:58:46,43.1162,38.7123,6.99,0.61,Ml,3.1,Van Gölü - [07.43 km] Tuşba (Van),143039
2011-10-25 15:07:58,43.6385,38.8482,6.85,0.51,Md,3.1,Tuşba (Van),142687
2011-10-25 15:12:35,43.5145,38.8873,6.61,0.93,Md,3.1,Van Gölü - [02.67 km] Tuşba (Van),142688
2011-10-27 00:51:13,43.2965,38.6917,7.03,0.9,Ml,3.1,Tuşba (Van),143012
2011-11-07 09:38:43,40.7565,39.4363,6.99,0.64,Ml,3.1,Çat (Erzurum),145808
2011-10-27 00:04:30,43.0933,38.6512,6.51,0.79,Ml,3.1,Van Gölü - [08.78 km] Tuşba (Van),143006
2011-10-25 16:44:58,43.072,38.6332,7.45,0.74,Md,3.1,Van Gölü - [11.26 km] Tuşba (Van),142711
2011-11-07 10:54:13,43.5413,38.932,8.9,0.63,Ml,3.1,Van Gölü - [02.64 km] Tuşba (Van),145820
2011-11-07 10:54:24,39.6018,38.6083,7.0,0.39,Ml,3.1,Merkez (Elazığ),145821
2011-11-09 00:36:27,43.2238,38.6048,6.99,0.78,Ml,3.1,Tuşba (Van),146144
2011-11-01 21:47:13,43.1753,38.632,7.21,0.83,Ml,3.1,Tuşba (Van),144422
2011-11-09 00:02:04,43.0488,38.6145,7.01,0.7,Ml,3.1,Van Gölü - [14.01 km] Tuşba (Van),146140
2011-11-02 18:03:01,43.1932,38.6262,15.23,0.77,Ml,3.1,Tuşba (Van),144601
2011-10-26 18:49:55,43.0855,38.6622,6.96,0.77,Ml,3.1,Van Gölü - [09.13 km] Tuşba (Van),142959
2011-10-25 18:02:58,43.2558,38.6962,7.11,0.4,Md,3.1,Tuşba (Van),142730
2011-11-08 23:21:39,43.5458,38.8745,6.43,0.73,Ml,3.1,Tuşba (Van),146132
2011-11-08 22:41:14,43.5052,38.7243,7.0,0.75,Md,3.1,Tuşba (Van),146126
2011-11-02 22:11:33,43.5313,38.8818,7.75,0.61,Md,3.1,Tuşba (Van),144669
2011-11-08 21:46:10,42.4927,37.4828,10.44,0.48,Ml,3.1,Merkez (Şırnak),146115
2011-10-24 11:58:41,43.3033,38.7063,8.6,0.75,Ml,3.1,Tuşba (Van),142316
2011-11-03 06:32:20,43.2865,38.6892,6.96,0.53,Ml,3.1,Tuşba (Van),144780
2011-10-28 07:27:40,43.5338,38.8588,5.41,0.57,Ml,3.1,Tuşba (Van),143328
2011-10-24 12:01:18,43.5067,38.9085,7.01,0.17,Md,3.1,Van Gölü - [03.47 km] Tuşba (Van),142317
2011-10-24 12:05:42,43.3862,38.6343,6.99,0.8,Md,3.1,Tuşba (Van),142319
2011-10-28 06:22:25,43.0353,38.7607,7.0,0.4,Ml,3.1,Van Gölü - [04.13 km] Adilcevaz (Bitlis),143318
2011-10-28 06:19:23,43.104,38.734,7.02,0.3,Ml,3.1,Van Gölü - [09.53 km] Tuşba (Van),143315
2011-11-01 17:24:16,43.2778,38.6757,6.97,0.51,Ml,3.1,Tuşba (Van),144375
2011-11-10 15:04:02,43.2258,38.508,7.04,0.68,Ml,3.1,Van Gölü - [07.64 km] Tuşba (Van),146478
2011-10-31 14:24:39,43.5478,38.8628,7.0,0.52,Md,3.1,Tuşba (Van),144107
2011-10-30 23:42:52,43.5745,38.712,6.89,0.84,Ml,3.1,Erçek Gölü - [03.94 km] İpekyolu (Van),143979
2011-10-23 12:34:43,43.3052,38.8248,6.96,0.88,Md,3.1,Tuşba (Van),141964
2011-10-23 13:47:48,43.4025,38.781,8.28,0.95,Md,3.1,Tuşba (Van),141986
2011-10-23 16:54:48,43.3,38.721,7.0,0.36,Ml,3.1,Tuşba (Van),142046
2011-10-30 18:36:03,43.6087,38.7413,7.0,0.61,Ml,3.1,İpekyolu (Van),143906
2011-10-31 01:34:50,43.1845,38.6143,6.98,0.69,Ml,3.1,Van Gölü - [03.38 km] Tuşba (Van),144004
2011-11-06 01:13:08,43.3015,38.7593,6.98,0.6,Ml,3.1,Tuşba (Van),145461
2011-10-30 17:26:56,43.5566,38.7829,16.73,0.7824,Ml,3.1,İpekyolu (Van),143882
2011-11-01 11:38:28,43.6103,38.7183,23.2,0.6,Ml,3.1,Erçek Gölü - [03.45 km] İpekyolu (Van),144319
2011-11-01 11:37:33,43.1982,38.7253,7.0,0.55,Ml,3.1,Van Gölü - [02.48 km] Tuşba (Van),144318
2011-10-26 05:34:49,43.1483,38.684,7.0,0.01,Md,3.1,Van Gölü - [03.60 km] Tuşba (Van),142827
2011-11-01 11:12:42,43.0708,38.6857,7.0,0.58,Ml,3.1,Van Gölü - [10.30 km] Tuşba (Van),144312
2011-11-02 19:36:15,43.4903,38.6855,19.57,0.86,Ml,3.1,Tuşba (Van),144633
2011-11-06 05:35:43,43.5073,38.7385,6.88,0.62,Ml,3.1,Tuşba (Van),145497
2011-11-01 10:05:18,43.1803,38.601,7.21,0.84,Ml,3.1,Van Gölü - [03.29 km] Tuşba (Van),144299
2011-11-01 05:04:43,43.2555,38.7492,7.06,0.44,Ml,3.1,Tuşba (Van),144264
2011-11-01 02:33:19,43.1915,38.6965,7.01,0.56,Ml,3.1,Tuşba (Van),144243
2011-11-04 07:31:13,43.301,38.8007,7.01,0.56,Ml,3.1,Tuşba (Van),145011
2011-11-02 19:26:46,43.207,38.6358,6.99,0.93,Ml,3.1,Tuşba (Van),144628
2011-10-31 18:07:27,43.6117,38.8202,7.01,0.75,Ml,3.1,Muradiye (Van),144146
2011-10-31 17:38:19,43.3305,38.8367,7.01,0.5,Ml,3.1,Tuşba (Van),144142
2011-11-02 01:09:35,43.5447,38.853,5.0,0.71,Ml,3.1,Tuşba (Van),144464
2011-11-06 09:26:49,43.1118,38.7178,7.06,0.61,Ml,3.1,Van Gölü - [08.08 km] Tuşba (Van),145533
2011-10-26 01:37:45,43.661,38.7707,7.01,0.66,Md,3.1,Muradiye (Van),142793
2011-11-02 19:06:02,43.5503,38.9628,9.35,0.42,Ml,3.0,Van Gölü - [03.87 km] Erciş (Van),144621
2011-10-31 02:28:08,43.578,38.9017,12.73,0.63,Ml,3.0,Tuşba (Van),144016
2011-11-10 06:26:19,43.2693,38.4705,7.0,0.6,Ml,3.0,Van Gölü - [07.08 km] Tuşba (Van),146432
2011-11-10 07:59:00,43.2455,38.4565,7.0,0.4,Ml,3.0,Van Gölü - [09.60 km] Tuşba (Van),146441
2011-11-08 14:31:57,43.5403,38.7138,6.99,0.79,Md,3.0,Erçek Gölü - [04.11 km] Tuşba (Van),146028
2011-11-07 14:08:05,43.5418,38.9508,11.02,0.77,Ml,3.0,Van Gölü - [05.03 km] Erciş (Van),145847
2011-11-07 14:19:34,43.6752,38.7302,2.4,0.7,Ml,3.0,İpekyolu (Van),145848
2011-11-08 05:56:20,43.404,38.7892,7.0,0.87,Ml,3.0,Tuşba (Van),145973
2011-11-07 19:19:52,43.5388,38.9627,8.86,0.62,Ml,3.0,Van Gölü - [03.69 km] Erciş (Van),145902
2011-11-08 00:52:47,43.5278,38.8595,7.0,0.16,Md,3.0,Tuşba (Van),145946
2011-10-31 02:37:41,39.3297,38.4782,7.06,0.57,Ml,3.0,Hazar Gölü - [02.59 km] Sivrice (Elazığ),144019
2011-11-07 07:31:19,43.6062,38.882,19.27,0.63,Ml,3.0,Tuşba (Van),145796
2011-11-05 19:47:02,43.5137,38.8127,6.97,0.57,Ml,3.0,Tuşba (Van),145407
2011-11-05 19:56:06,43.4792,38.807,7.05,0.42,Ml,3.0,Tuşba (Van),145410
2011-11-05 21:25:40,43.1427,38.6195,6.96,0.33,Ml,3.0,Van Gölü - [06.95 km] Tuşba (Van),145425
2011-11-05 21:35:57,43.2488,38.6458,7.0,0.38,Ml,3.0,Tuşba (Van),145429
2011-11-05 22:20:19,43.5313,38.5933,14.26,0.79,Ml,3.0,İpekyolu (Van),145437
2011-11-06 01:11:02,43.5283,38.886,16.02,0.66,Ml,3.0,Tuşba (Van),145460
2011-11-06 01:16:38,43.5475,38.9283,2.31,0.62,Ml,3.0,Van Gölü - [02.19 km] Tuşba (Van),145462
2011-11-06 10:33:31,43.4457,38.5345,6.97,0.99,Ml,3.0,İpekyolu (Van),145546
2011-11-04 06:26:43,43.6048,38.7962,6.96,0.76,Ml,3.0,İpekyolu (Van),144997
2011-11-04 06:44:17,43.6145,38.6912,7.01,0.68,Ml,3.0,Erçek Gölü - [02.64 km] İpekyolu (Van),145001
2011-11-04 06:57:01,43.5183,38.8808,15.58,0.67,Md,3.0,Tuşba (Van),145005
2011-11-04 08:10:25,43.5393,38.76,6.95,0.96,Ml,3.0,Tuşba (Van),145017
2011-11-04 08:34:49,43.2765,38.6278,6.13,0.73,Ml,3.0,Tuşba (Van),145021
2011-11-04 08:49:59,43.5068,38.71,6.99,0.94,Ml,3.0,Tuşba (Van),145023
2011-11-02 19:45:59,43.3772,38.7713,7.12,0.59,Ml,3.0,Tuşba (Van),144636
2011-11-02 23:47:20,43.747,38.6168,1.57,0.63,Ml,3.0,İpekyolu (Van),144685
2011-11-02 09:41:59,43.2208,38.669,7.0,0.28,Ml,3.0,Tuşba (Van),144531
2011-11-03 07:59:31,43.3173,38.7543,7.0,0.39,Ml,3.0,Tuşba (Van),144790
2011-11-03 10:48:14,43.1625,38.6467,7.0,0.46,Ml,3.0,Tuşba (Van),144814
2011-11-03 11:28:18,42.9638,38.44,7.0,0.34,Ml,3.0,Van Gölü - [07.37 km] Gevaş (Van),144818
2011-11-01 20:26:23,43.5848,38.8828,16.27,0.76,Ml,3.0,Tuşba (Van),144403
2011-11-01 20:59:14,43.0317,38.6398,7.02,0.55,Ml,3.0,Van Gölü - [14.27 km] Tuşba (Van),144410
2011-11-01 21:43:02,40.5905,39.4438,7.01,0.55,Ml,3.0,Yedisu (Bingöl),144421
2011-11-01 22:01:58,43.3593,38.7585,7.08,0.4,Ml,3.0,Tuşba (Van),144425
2011-11-01 22:05:31,38.7885,39.62,5.33,0.24,Md,3.0,Kemah (Erzincan),144427
2011-11-01 22:55:49,43.5627,38.9002,7.23,0.24,Ml,3.0,Tuşba (Van),144436
2011-11-01 22:59:37,43.3852,38.7247,7.0,0.39,Ml,3.0,Tuşba (Van),144437
2011-11-01 23:50:05,43.5538,38.87,14.19,0.28,Ml,3.0,Tuşba (Van),144447
2011-11-02 00:11:33,43.2518,38.6395,7.15,0.45,Ml,3.0,Tuşba (Van),144449
2011-10-31 18:08:11,43.138,38.6282,7.0,0.33,Md,3.0,Tuşba (Van),144147
2011-10-31 23:02:43,43.2507,38.7157,6.99,0.45,Ml,3.0,Tuşba (Van),144208
2011-11-01 02:18:22,43.5452,38.8465,7.13,0.56,Md,3.0,Tuşba (Van),144242
2011-11-01 10:24:30,43.569,38.8895,6.18,0.9,Ml,3.0,Tuşba (Van),144305
2011-11-01 10:40:50,43.1667,38.6068,7.0,0.83,Ml,3.0,Van Gölü - [04.56 km] Tuşba (Van),144307
2011-11-01 11:11:49,43.6588,38.8078,7.04,0.76,Ml,3.0,Muradiye (Van),144311
2011-11-01 11:39:52,43.1092,38.7272,6.97,0.46,Ml,3.0,Van Gölü - [08.89 km] Tuşba (Van),144320
2011-10-30 17:31:46,43.4967,38.775,7.0,0.91,Ml,3.0,Tuşba (Van),143883
2011-10-30 18:27:06,43.4815,38.7432,7.0,0.94,Ml,3.0,Tuşba (Van),143903
2011-10-30 21:05:06,38.8068,37.4507,6.98,0.5,Ml,3.0,Karaköprü (Şanlıurfa),143943
2011-10-30 21:53:53,43.7583,38.5925,5.99,0.92,Ml,3.0,İpekyolu (Van),143951
2011-10-30 22:55:18,43.2337,38.6448,7.0,0.98,Ml,3.0,Tuşba (Van),143969
2011-10-30 23:02:22,43.8913,37.3377,4.76,0.5,Ml,3.0,Çukurca (Hakkari),143970
2011-10-31 00:00:38,43.5708,38.8257,7.16,0.63,Ml,3.0,Tuşba (Van),143984
2011-10-31 00:10:49,43.6953,38.8027,7.02,0.99,Ml,3.0,Muradiye (Van),143986
2011-10-31 06:01:36,43.2658,38.6997,7.0,0.52,Ml,3.0,Tuşba (Van),144058
2011-10-31 06:01:57,43.5322,38.4958,15.83,0.79,Ml,3.0,İpekyolu (Van),144059
2011-10-28 12:39:36,43.3005,38.641,24.46,0.27,Ml,3.0,Tuşba (Van),143387
2011-10-28 07:07:33,43.097,38.7033,7.0,0.28,Md,3.0,Van Gölü - [08.50 km] Tuşba (Van),143327
2011-10-26 18:06:27,43.261,38.67,8.32,0.81,Ml,3.0,Tuşba (Van),142951
2011-10-26 21:32:27,43.4582,38.832,5.81,0.96,Ml,3.0,Tuşba (Van),142991
2011-10-27 04:38:58,43.1938,38.6187,15.99,0.75,Ml,3.0,Tuşba (Van),143048
2011-10-26 00:31:48,43.02,38.7305,6.98,0.58,Ml,3.0,Van Gölü - [06.69 km] Adilcevaz (Bitlis),142775
